@relation whatever

@attribute A { 0 , 1 } 
@attribute S { 1 , 0 } 
@attribute J { 0 , 1 } 
@attribute O { 0 , 1 } 
@attribute AD numeric
@attribute CC numeric
@attribute APL numeric
@attribute AS numeric
@attribute R { 0 , 1 } 


@data
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.4387755102 , 0.695339211805 , 2.38162450067 , 5.13010204082 , 0 
1 , 1 , 0 , 1 , 4.48214285714 , 0.690354434844 , 2.79863169897 , 5.18112244898 , 1 
1 , 1 , 0 , 1 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 1 
1 , 0 , 0 , 0 , 4.49872122762 , 0.687264109541 , 2.80305755396 , 5.20204603581 , 0 
0 , 1 , 0 , 0 , 4.39130434783 , 0.702819956616 , 2.84321316235 , 5.08184143223 , 0 
0 , 0 , 1 , 0 , 4.50191082803 , 0.688145683768 , 2.80152757497 , 5.2025477707 , 0 
1 , 1 , 1 , 1 , 4.46428571429 , 0.695242329924 , 2.70633910387 , 5.11479591837 , 1 
0 , 0 , 1 , 0 , 4.49171974522 , 0.688256977357 , 2.71425292633 , 5.1923566879 , 0 
1 , 0 , 0 , 0 , 4.43758043758 , 0.677935460544 , 2.81017943799 , 5.14543114543 , 0 
0 , 1 , 0 , 1 , 4.45153061224 , 0.7015824492 , 2.71875408978 , 5.13265306122 , 1 
0 , 0 , 1 , 0 , 4.48979591837 , 0.68831738787 , 2.80281531532 , 5.18112244898 , 0 
0 , 0 , 1 , 0 , 4.47314578005 , 0.690871922496 , 2.80016294227 , 5.17391304348 , 0 
0 , 0 , 1 , 0 , 4.46743295019 , 0.689422821172 , 2.80866999546 , 5.12132822478 , 0 
1 , 0 , 1 , 0 , 4.46350832266 , 0.688839484215 , 2.810730931 , 5.13700384123 , 0 
0 , 0 , 1 , 0 , 4.5 , 0.689612784266 , 2.79975011358 , 5.19897959184 , 0 
0 , 0 , 1 , 0 , 4.50127226463 , 0.688085441653 , 2.80103301145 , 5.2010178117 , 0 
0 , 0 , 1 , 0 , 4.46803069054 , 0.688070953437 , 2.5845539281 , 5.16879795396 , 0 
0 , 0 , 1 , 0 , 4.47375160051 , 0.689178409997 , 2.73754542258 , 5.17029449424 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
1 , 1 , 1 , 1 , 4.46683673469 , 0.689981430719 , 2.80031985378 , 5.16326530612 , 1 
0 , 0 , 1 , 0 , 4.46683673469 , 0.691207627119 , 2.80798371593 , 5.15306122449 , 0 
1 , 0 , 0 , 0 , 4.49872122762 , 0.687264109541 , 2.80305755396 , 5.20204603581 , 0 
0 , 1 , 0 , 0 , 4.31701030928 , 0.678806321783 , 2.82586837294 , 4.90206185567 , 0 
0 , 0 , 1 , 0 , 4.46683673469 , 0.692533072894 , 2.38707537155 , 5.16581632653 , 0 
0 , 0 , 1 , 0 , 4.49936305732 , 0.689391945249 , 2.79900124844 , 5.2 , 0 
0 , 0 , 1 , 0 , 4.4387755102 , 0.695339211805 , 2.38162450067 , 5.13010204082 , 0 
0 , 0 , 1 , 0 , 4.50191082803 , 0.688145683768 , 2.80152757497 , 5.2025477707 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
0 , 0 , 1 , 0 , 4.46487867178 , 0.690387679235 , 2.80688708386 , 5.15964240102 , 0 
0 , 0 , 1 , 0 , 4.47193877551 , 0.690714348942 , 2.69188478547 , 5.16581632653 , 0 
1 , 1 , 1 , 1 , 4.45524296675 , 0.696117804552 , 2.70969805527 , 5.10485933504 , 1 
1 , 1 , 1 , 1 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 1 
0 , 0 , 1 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
0 , 0 , 1 , 0 , 4.49872122762 , 0.687264109541 , 2.80305755396 , 5.20204603581 , 0 
0 , 0 , 1 , 0 , 4.5 , 0.689007807702 , 2.78603319977 , 5.19132653061 , 0 
0 , 0 , 1 , 0 , 4.5 , 0.688042049934 , 2.80213483146 , 5.19132653061 , 0 
0 , 0 , 1 , 0 , 4.49872122762 , 0.687264109541 , 2.80305755396 , 5.20204603581 , 0 
1 , 1 , 0 , 1 , 4.39641943734 , 0.68820861678 , 2.81978464087 , 5.0537084399 , 1 
1 , 0 , 1 , 0 , 4.48081841432 , 0.69014084507 , 2.79737206086 , 5.16624040921 , 1 
1 , 0 , 0 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
1 , 1 , 0 , 1 , 4.44897959184 , 0.699692641475 , 2.80847518153 , 5.13010204082 , 1 
0 , 1 , 0 , 1 , 4.50191082803 , 0.688145683768 , 2.80152757497 , 5.2025477707 , 1 
1 , 1 , 0 , 1 , 4.46487867178 , 0.695427859811 , 2.7070436887 , 5.11621966794 , 1 
0 , 0 , 1 , 0 , 4.48724489796 , 0.689585350823 , 2.80229911222 , 5.18367346939 , 0 
0 , 0 , 1 , 0 , 4.49553001277 , 0.688559136008 , 2.80210216998 , 5.19029374202 , 0 
1 , 1 , 0 , 1 , 4.50191082803 , 0.688990182328 , 2.79880049791 , 5.2 , 1 
1 , 1 , 0 , 1 , 4.45918367347 , 0.695427859811 , 2.7070436887 , 5.10969387755 , 1 
1 , 1 , 0 , 1 , 4.49489795918 , 0.688201262272 , 2.80272032374 , 5.19132653061 , 1 
1 , 1 , 1 , 0 , 4.48081841432 , 0.690026478376 , 2.79965772961 , 5.18158567775 , 1 
0 , 1 , 0 , 1 , 4.45153061224 , 0.699629395282 , 2.80816375104 , 5.13265306122 , 1 
0 , 0 , 1 , 0 , 4.5 , 0.688162621572 , 2.80240530516 , 5.20153061224 , 0 
1 , 1 , 0 , 1 , 4.45605095541 , 0.695427859811 , 2.7068262863 , 5.10573248408 , 1 
1 , 1 , 0 , 1 , 4.46624203822 , 0.6952 , 2.70550820506 , 5.12101910828 , 1 
1 , 0 , 0 , 0 , 4.48337595908 , 0.689253573319 , 2.80398406375 , 5.18670076726 , 0 
1 , 0 , 0 , 0 , 4.44699872286 , 0.694828053073 , 2.80423094904 , 5.11111111111 , 1 
0 , 0 , 1 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
0 , 0 , 1 , 0 , 4.47704081633 , 0.692409883978 , 2.38799259455 , 5.17602040816 , 0 
1 , 1 , 1 , 1 , 4.46624203822 , 0.6952 , 2.70550820506 , 5.12101910828 , 1 
0 , 0 , 1 , 0 , 4.5 , 0.688162621572 , 2.80240530516 , 5.20153061224 , 0 
0 , 0 , 1 , 0 , 4.47133757962 , 0.68986784141 , 2.80504717517 , 5.16178343949 , 0 
0 , 0 , 1 , 0 , 4.47704081633 , 0.68986784141 , 2.80504717517 , 5.16836734694 , 0 
1 , 1 , 1 , 1 , 4.46428571429 , 0.695242329924 , 2.70633910387 , 5.11479591837 , 1 
0 , 0 , 1 , 0 , 4.4387755102 , 0.695339211805 , 2.38162450067 , 5.13010204082 , 0 
0 , 0 , 1 , 0 , 4.50255102041 , 0.688485804416 , 2.80229678 , 5.20408163265 , 0 
0 , 0 , 1 , 0 , 4.49553001277 , 0.688339036589 , 2.80384875084 , 5.19795657727 , 0 
0 , 0 , 1 , 0 , 4.5 , 0.688042049934 , 2.80213483146 , 5.19132653061 , 0 
0 , 0 , 1 , 0 , 4.5 , 0.688162621572 , 2.80240530516 , 5.20153061224 , 0 
0 , 0 , 1 , 0 , 4.46232439336 , 0.689401330377 , 2.80917243728 , 5.11366538953 , 0 
0 , 0 , 1 , 0 , 4.50127226463 , 0.688085441653 , 2.80103301145 , 5.2010178117 , 0 
0 , 0 , 1 , 0 , 4.44189016603 , 0.698128559805 , 2.82370785206 , 5.13154533844 , 0 
0 , 0 , 1 , 0 , 4.50255102041 , 0.688124014714 , 2.80202247191 , 5.20408163265 , 0 
0 , 0 , 1 , 0 , 4.48593350384 , 0.688073394495 , 2.80590765052 , 5.18925831202 , 0 
0 , 0 , 1 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
1 , 1 , 0 , 1 , 4.45918367347 , 0.695427859811 , 2.7070436887 , 5.10969387755 , 1 
1 , 0 , 0 , 0 , 4.49042145594 , 0.688498683055 , 2.80344866449 , 5.18007662835 , 0 
0 , 1 , 0 , 0 , 4.3594351733 , 0.683354192741 , 2.82042814849 , 4.98074454429 , 0 
1 , 0 , 0 , 0 , 4.49167733675 , 0.686438440553 , 2.80407153301 , 5.19590268886 , 0 
1 , 0 , 0 , 0 , 4.49167733675 , 0.686438440553 , 2.80407153301 , 5.19590268886 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.50191082803 , 0.688145683768 , 2.80152757497 , 5.2025477707 , 0 
0 , 0 , 1 , 0 , 4.50127226463 , 0.688085441653 , 2.80103301145 , 5.2010178117 , 0 
0 , 0 , 1 , 0 , 4.47704081633 , 0.690185676393 , 2.70002374169 , 5.17091836735 , 0 
0 , 0 , 1 , 0 , 4.46428571429 , 0.693667946771 , 2.42568617297 , 5.1556122449 , 0 
0 , 0 , 1 , 0 , 4.5 , 0.688042049934 , 2.80213483146 , 5.19132653061 , 0 
0 , 0 , 1 , 0 , 4.50191082803 , 0.688145683768 , 2.80152757497 , 5.2025477707 , 0 
0 , 0 , 1 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
0 , 1 , 0 , 1 , 4.4387755102 , 0.691820435142 , 2.82483930211 , 5.11224489796 , 1 
0 , 0 , 1 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
1 , 1 , 1 , 1 , 4.46173469388 , 0.695427859811 , 2.7068262863 , 5.11224489796 , 1 
1 , 1 , 0 , 1 , 4.35824742268 , 0.686667305665 , 2.82817540925 , 4.97422680412 , 1 
1 , 1 , 1 , 1 , 4.48593350384 , 0.689560923999 , 2.79797058488 , 5.18670076726 , 1 
0 , 0 , 1 , 0 , 4.48275862069 , 0.690394284202 , 2.80433789954 , 5.17752234994 , 0 
0 , 1 , 0 , 0 , 4.37948717949 , 0.68271581719 , 2.82296211251 , 5.03076923077 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
1 , 1 , 0 , 0 , 4.45095541401 , 0.70151937427 , 2.71821036107 , 5.13375796178 , 1 
1 , 1 , 0 , 1 , 4.46624203822 , 0.6952 , 2.70550820506 , 5.12101910828 , 1 
1 , 1 , 0 , 1 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 1 
1 , 1 , 0 , 1 , 4.44585987261 , 0.687099395143 , 2.80398517146 , 5.10573248408 , 1 
0 , 1 , 0 , 1 , 4.44897959184 , 0.699692641475 , 2.80847518153 , 5.13010204082 , 1 
1 , 1 , 0 , 1 , 4.44585987261 , 0.687099395143 , 2.80398517146 , 5.10573248408 , 1 
1 , 1 , 0 , 1 , 4.49936305732 , 0.688124014714 , 2.80182002022 , 5.2 , 1 
1 , 1 , 0 , 1 , 4.48152866242 , 0.688511611541 , 2.79564280041 , 5.17707006369 , 1 
1 , 1 , 0 , 1 , 4.45605095541 , 0.695427859811 , 2.7068262863 , 5.10573248408 , 1 
0 , 1 , 0 , 0 , 4.36200256739 , 0.681289590621 , 2.82456341912 , 5.00641848524 , 0 
0 , 1 , 0 , 0 , 4.47765006386 , 0.690171881886 , 2.80591581342 , 5.16985951469 , 0 
0 , 0 , 1 , 0 , 4.46487867178 , 0.689340191557 , 2.80889695869 , 5.11366538953 , 0 
0 , 0 , 1 , 0 , 4.46547314578 , 0.689462480043 , 2.80946973998 , 5.11508951407 , 0 
0 , 0 , 1 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
0 , 1 , 0 , 0 , 4.38352638353 , 0.682685115931 , 2.82155537739 , 5.0296010296 , 0 
0 , 0 , 1 , 0 , 4.48593350384 , 0.688022529262 , 2.8053645892 , 5.17902813299 , 0 
0 , 0 , 1 , 0 , 4.49297573436 , 0.688109675718 , 2.80416666667 , 5.18007662835 , 0 
0 , 0 , 1 , 0 , 4.50127226463 , 0.688085441653 , 2.80103301145 , 5.2010178117 , 0 
1 , 0 , 0 , 0 , 4.48979591837 , 0.688438240716 , 2.80295178008 , 5.17857142857 , 0 
0 , 0 , 1 , 0 , 4.45210727969 , 0.698203484698 , 2.82266526758 , 5.14431673052 , 0 
0 , 0 , 1 , 0 , 4.50255102041 , 0.688304862024 , 2.80157568936 , 5.20408163265 , 0 
0 , 1 , 0 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.50127226463 , 0.688085441653 , 2.80103301145 , 5.2010178117 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.46743295019 , 0.691268650128 , 2.8084841629 , 5.15453384419 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.49872122762 , 0.687264109541 , 2.80305755396 , 5.20204603581 , 0 
0 , 0 , 1 , 0 , 4.47826086957 , 0.689411348771 , 2.54881201527 , 5.17902813299 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.48469387755 , 0.689749230092 , 2.80388371565 , 5.17602040816 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.48979591837 , 0.687988753185 , 2.80360157569 , 5.1887755102 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
0 , 0 , 1 , 0 , 4.49426751592 , 0.689794484455 , 2.79938447509 , 5.1949044586 , 0 
0 , 0 , 1 , 0 , 4.48979591837 , 0.688758020568 , 2.58014811276 , 5.19132653061 , 0 
0 , 1 , 0 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
0 , 0 , 1 , 0 , 4.44501278772 , 0.698128559805 , 2.82392065344 , 5.13554987212 , 0 
0 , 1 , 0 , 0 , 4.4082156611 , 0.698528058878 , 2.83400378609 , 5.10397946085 , 0 
1 , 0 , 0 , 0 , 4.49744897959 , 0.688119245945 , 2.80278839667 , 5.19897959184 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.46487867178 , 0.689340191557 , 2.80889695869 , 5.11366538953 , 0 
0 , 1 , 0 , 0 , 4.48152866242 , 0.689585350823 , 2.80393922341 , 5.16687898089 , 0 
0 , 0 , 1 , 0 , 4.49167733675 , 0.686438440553 , 2.80407153301 , 5.19590268886 , 0 
0 , 0 , 1 , 0 , 4.47254150702 , 0.69095432735 , 2.79974400745 , 5.1724137931 , 0 
1 , 1 , 0 , 1 , 4.49297573436 , 0.688598032326 , 2.79674060661 , 5.18263090677 , 1 
1 , 0 , 0 , 0 , 4.49936305732 , 0.688124014714 , 2.80182002022 , 5.2 , 0 
1 , 1 , 1 , 0 , 4.45466155811 , 0.701438848921 , 2.7188849627 , 5.13920817369 , 1 
1 , 0 , 0 , 0 , 4.49808429119 , 0.688037186459 , 2.80319388214 , 5.20051085568 , 0 
0 , 0 , 1 , 0 , 4.50191082803 , 0.688145683768 , 2.80152757497 , 5.2025477707 , 0 
0 , 0 , 1 , 0 , 4.49297573436 , 0.689807065457 , 2.80473372781 , 5.19540229885 , 0 
0 , 0 , 1 , 0 , 4.46606914213 , 0.689319521343 , 2.81041785919 , 5.16773367478 , 0 
1 , 1 , 0 , 1 , 4.48724489796 , 0.688598032326 , 2.79674060661 , 5.17602040816 , 1 
0 , 0 , 1 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
0 , 0 , 1 , 0 , 4.47133757962 , 0.68986784141 , 2.80504717517 , 5.16178343949 , 0 
1 , 1 , 1 , 1 , 4.34916559692 , 0.686757378306 , 2.82752030578 , 4.96277278562 , 1 
0 , 0 , 1 , 0 , 4.45977011494 , 0.689462480043 , 2.80946973998 , 5.10855683269 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 1 , 1 , 0 , 4.45186136072 , 0.687162891046 , 2.81118070053 , 5.15532734275 , 0 
0 , 0 , 1 , 0 , 4.43422733078 , 0.701410803787 , 2.841138115 , 5.12899106003 , 0 
0 , 0 , 1 , 0 , 4.49297573436 , 0.688109675718 , 2.80416666667 , 5.18007662835 , 0 
0 , 0 , 1 , 0 , 4.41432225064 , 0.700238269795 , 2.83264340627 , 5.1074168798 , 0 
0 , 0 , 1 , 0 , 4.49489795918 , 0.687993680885 , 2.80317174671 , 5.19642857143 , 0 
0 , 0 , 1 , 0 , 4.48275862069 , 0.689907448215 , 2.74713729194 , 5.16985951469 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.49234693878 , 0.689046866772 , 2.8041958042 , 5.1887755102 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.48407643312 , 0.688964972347 , 2.80439932318 , 5.17961783439 , 0 
0 , 0 , 1 , 0 , 4.49234693878 , 0.689004040049 , 2.8024216363 , 5.19387755102 , 0 
0 , 0 , 1 , 0 , 4.49234693878 , 0.689046866772 , 2.8041958042 , 5.1862244898 , 0 
0 , 0 , 1 , 0 , 4.48469387755 , 0.689749230092 , 2.80388371565 , 5.17602040816 , 0 
0 , 0 , 1 , 0 , 4.4358974359 , 0.694514615662 , 2.38346666667 , 5.13076923077 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.43989769821 , 0.696863169281 , 2.3624643778 , 5.13043478261 , 0 
0 , 0 , 1 , 0 , 4.48407643312 , 0.689828269485 , 2.74575471698 , 5.17452229299 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.47179487179 , 0.686512866016 , 2.64825306893 , 5.17692307692 , 0 
1 , 1 , 0 , 1 , 4.48214285714 , 0.688550558831 , 2.79614074915 , 5.17346938776 , 1 
0 , 0 , 1 , 0 , 4.44897959184 , 0.698348226374 , 2.82254867669 , 5.14030612245 , 0 
0 , 1 , 0 , 0 , 4.46983311938 , 0.68342958685 , 2.8067132237 , 5.17586649551 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
1 , 1 , 0 , 1 , 4.48979591837 , 0.688537549407 , 2.79891549932 , 5.17857142857 , 1 
1 , 0 , 0 , 0 , 4.49744897959 , 0.689794484455 , 2.79958960328 , 5.19897959184 , 0 
0 , 1 , 1 , 1 , 4.44642857143 , 0.696346827035 , 2.79921773142 , 5.13520408163 , 1 
0 , 0 , 1 , 0 , 4.46683673469 , 0.689365093421 , 2.80847670047 , 5.16836734694 , 0 
1 , 1 , 1 , 1 , 4.35096774194 , 0.679185170882 , 2.82547002483 , 5.03225806452 , 1 
1 , 0 , 0 , 0 , 4.47887323944 , 0.68841156192 , 2.80732484076 , 5.18309859155 , 0 
0 , 1 , 0 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
1 , 0 , 0 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
1 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
1 , 1 , 1 , 1 , 4.41326530612 , 0.691490353248 , 2.81645420208 , 5.06887755102 , 1 
0 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 0 , 1 , 0 , 4.46683673469 , 0.691207627119 , 2.80798371593 , 5.15306122449 , 0 
0 , 0 , 1 , 0 , 4.49744897959 , 0.688481445741 , 2.77263880939 , 5.19132653061 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 1 , 1 , 1 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 1 
0 , 0 , 1 , 0 , 4.49872122762 , 0.687264109541 , 2.80305755396 , 5.20204603581 , 0 
0 , 0 , 1 , 0 , 4.50191082803 , 0.688145683768 , 2.80152757497 , 5.2025477707 , 0 
0 , 0 , 1 , 0 , 4.49744897959 , 0.688481445741 , 2.77263880939 , 5.19132653061 , 0 
0 , 0 , 1 , 0 , 4.48407643312 , 0.689828269485 , 2.74575471698 , 5.17452229299 , 0 
1 , 0 , 1 , 0 , 4.49489795918 , 0.688421052632 , 2.80344284428 , 5.19642857143 , 0 
0 , 0 , 1 , 0 , 4.49234693878 , 0.689046866772 , 2.8041958042 , 5.1887755102 , 0 
0 , 0 , 1 , 0 , 4.50127226463 , 0.688085441653 , 2.80103301145 , 5.2010178117 , 0 
0 , 0 , 1 , 0 , 4.46683673469 , 0.691207627119 , 2.80798371593 , 5.15306122449 , 0 
0 , 0 , 1 , 0 , 4.44897959184 , 0.698348226374 , 2.82254867669 , 5.14030612245 , 0 
